InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
18	0	0	1	1.46125e+06	6	256	6	0	0	0
18	0	0	1	1.46125e+06	6	256	7	0	0	0
18	0	0	1	1.46125e+06	6	256	8	0	0	0
18	0	0	1	1.46125e+06	6	256	9	0	0	0
18	0	0	1	1.46125e+06	6	256	10	0	0	0
18	0	0	1	1.46125e+06	6	512	1	262144	265830	0
18	0	0	1	1.46125e+06	6	512	2	262144	269107	0
18	0	0	1	1.46125e+06	6	512	3	262144	382362	0
18	0	0	1	1.46125e+06	6	512	4	262144	439398	0
18	0	0	1	1.46125e+06	6	512	5	0	0	0
18	0	0	1	1.46125e+06	6	512	6	0	0	0
18	0	0	1	1.46125e+06	6	512	7	0	0	0
18	0	0	1	1.46125e+06	6	512	8	0	0	0
18	0	0	1	1.46125e+06	6	512	9	0	0	0
18	0	0	1	1.46125e+06	7	2	1	262144	350515	0
18	0	0	1	1.46125e+06	7	2	2	262144	203366	0
18	0	0	1	1.46125e+06	7	2	3	262144	105062	0
18	0	0	1	1.46125e+06	7	2	4	262144	56627.2	0
18	0	0	1	1.46125e+06	7	2	5	262144	41574.4	0
18	0	0	1	1.46125e+06	7	2	6	262144	30208	0
18	0	0	1	1.46125e+06	7	2	7	262144	29184	0
18	0	0	1	1.46125e+06	7	2	8	262144	30515.2	0
18	0	0	1	1.46125e+06	7	2	9	262144	32358.4	0
18	0	0	1	1.46125e+06	7	2	10	262144	36044.8	0
18	0	0	1	1.46125e+06	7	4	1	262144	241869	0
18	0	0	1	1.46125e+06	7	4	2	262144	124928	0
18	0	0	1	1.46125e+06	7	4	3	262144	67379.2	0
18	0	0	1	1.46125e+06	7	4	4	262144	51200	0
18	0	0	1	1.46125e+06	7	4	5	262144	39628.8	0
18	0	0	1	1.46125e+06	7	4	6	262144	30208	0
18	0	0	1	1.46125e+06	7	4	7	262144	30105.6	0
18	0	0	1	1.46125e+06	7	4	8	262144	31948.8	0
18	0	0	1	1.46125e+06	7	4	9	262144	33792	0
18	0	0	1	1.46125e+06	7	4	10	262144	35020.8	0
18	0	0	1	1.46125e+06	7	8	1	262144	141210	0
18	0	0	1	1.46125e+06	7	8	2	262144	74444.8	0
18	0	0	1	1.46125e+06	7	8	3	262144	44953.6	0
18	0	0	1	1.46125e+06	7	8	4	262144	36147.2	0
18	0	0	1	1.46125e+06	7	8	5	262144	33689.6	0
18	0	0	1	1.46125e+06	7	8	6	262144	32358.4	0
18	0	0	1	1.46125e+06	7	8	7	262144	31334.4	0
18	0	0	1	1.46125e+06	7	8	8	262144	39526.4	0
18	0	0	1	1.46125e+06	7	8	9	262144	36044.8	0
18	0	0	1	1.46125e+06	7	8	10	262144	39625.6	0
18	0	0	1	1.46125e+06	7	16	1	262144	108544	0
18	0	0	1	1.46125e+06	7	16	2	262144	59289.6	0
18	0	0	1	1.46125e+06	7	16	3	262144	37171.2	0
18	0	0	1	1.46125e+06	7	16	4	262144	34406.4	0
18	0	0	1	1.46125e+06	7	16	5	262144	35737.6	0
18	0	0	1	1.46125e+06	7	16	6	262144	37580.8	0
18	0	0	1	1.46125e+06	7	16	7	262144	36867.2	0
18	0	0	1	1.46125e+06	7	16	8	262144	37273.6	0
18	0	0	1	1.46125e+06	7	16	9	262144	44236.8	0
18	0	0	1	1.46125e+06	7	16	10	0	0	0
18	0	0	1	1.46125e+06	7	32	1	262144	99840	0
18	0	0	1	1.46125e+06	7	32	2	262144	61952	0
18	0	0	1	1.46125e+06	7	32	3	262144	53760	0
18	0	0	1	1.46125e+06	7	32	4	262144	57139.2	0
18	0	0	1	1.46125e+06	7	32	5	262144	57241.6	0
18	0	0	1	1.46125e+06	7	32	6	262144	58163.2	0
18	0	0	1	1.46125e+06	7	32	7	262144	65228.8	0
18	0	0	1	1.46125e+06	7	32	8	262144	65536	0
18	0	0	1	1.46125e+06	7	32	9	0	0	0
18	0	0	1	1.46125e+06	7	32	10	0	0	0
18	0	0	1	1.46125e+06	7	64	1	262144	98508.8	0
18	0	0	1	1.46125e+06	7	64	2	262144	63590.4	0
18	0	0	1	1.46125e+06	7	64	3	262144	59699.2	0
18	0	0	1	1.46125e+06	7	64	4	262144	58777.6	0
18	0	0	1	1.46125e+06	7	64	5	262144	60825.6	0
18	0	0	1	1.46125e+06	7	64	6	262144	63795.2	0
18	0	0	1	1.46125e+06	7	64	7	262144	69120	0
18	0	0	1	1.46125e+06	7	64	8	0	0	0
18	0	0	1	1.46125e+06	7	64	9	0	0	0
18	0	0	1	1.46125e+06	7	64	10	0	0	0
18	0	0	1	1.46125e+06	7	128	1	262144	140698	0
18	0	0	1	1.46125e+06	7	128	2	262144	94822.4	0
18	0	0	1	1.46125e+06	7	128	3	262144	84275.2	0
18	0	0	1	1.46125e+06	7	128	4	262144	88883.2	0
18	0	0	1	1.46125e+06	7	128	5	262144	94412.8	0
18	0	0	1	1.46125e+06	7	128	6	262144	107315	0
18	0	0	1	1.46125e+06	7	128	7	0	0	0
18	0	0	1	1.46125e+06	7	128	8	0	0	0
18	0	0	1	1.46125e+06	7	128	9	0	0	0
18	0	0	1	1.46125e+06	7	128	10	0	0	0
18	0	0	1	1.46125e+06	7	256	1	262144	145203	0
18	0	0	1	1.46125e+06	7	256	2	262144	97996.8	0
18	0	0	1	1.46125e+06	7	256	3	262144	99328	0
18	0	0	1	1.46125e+06	7	256	4	262144	109978	0
18	0	0	1	1.46125e+06	7	256	5	262144	168653	0
18	0	0	1	1.46125e+06	7	256	6	0	0	0
18	0	0	1	1.46125e+06	7	256	7	0	0	0
18	0	0	1	1.46125e+06	7	256	8	0	0	0
18	0	0	1	1.46125e+06	7	256	9	0	0	0
18	0	0	1	1.46125e+06	7	256	10	0	0	0
18	0	0	1	1.46125e+06	7	512	1	262144	150221	0
18	0	0	1	1.46125e+06	7	512	2	262144	120422	0
18	0	0	1	1.46125e+06	7	512	3	262144	133018	0
18	0	0	1	1.46125e+06	7	512	4	262144	194150	0
18	0	0	1	1.46125e+06	7	512	5	0	0	0
18	0	0	1	1.46125e+06	7	512	6	0	0	0
18	0	0	1	1.46125e+06	7	512	7	0	0	0
18	0	0	1	1.46125e+06	7	512	8	0	0	0
18	0	0	1	1.46125e+06	7	512	9	0	0	0
18	10	0	11	1.45818e+06	0	1	1	26214	632934	0
18	10	0	11	1.45818e+06	0	1	2	26214	320410	0
18	10	0	11	1.45818e+06	0	1	3	26214	211866	0
18	10	0	11	1.45818e+06	0	1	4	26214	209715	0
18	10	0	11	1.45818e+06	0	1	5	26214	210125	0
18	10	0	11	1.45818e+06	0	1	6	26214	209306	0
18	10	0	11	1.45818e+06	0	1	7	26214	209408	0
18	10	0	11	1.45818e+06	0	1	8	26214	208896	0
18	10	0	11	1.45818e+06	0	1	9	26214	208589	0
18	10	0	11	1.45818e+06	0	1	10	26214	208998	0
18	10	0	11	1.45818e+06	1	2	1	26214	381440	0
18	10	0	11	1.45818e+06	1	2	2	26214	216883	0
18	10	0	11	1.45818e+06	1	2	3	26214	214938	0
18	10	0	11	1.45818e+06	1	2	4	26214	210944	0
18	10	0	11	1.45818e+06	1	2	5	26214	210534	0
18	10	0	11	1.45818e+06	1	2	6	26214	210227	0
18	10	0	11	1.45818e+06	1	2	7	26214	210330	0
18	10	0	11	1.45818e+06	1	2	8	26214	211149	0
18	10	0	11	1.45818e+06	1	2	9	26214	210534	0
18	10	0	11	1.45818e+06	1	2	10	26214	210842	0
18	10	0	11	1.45818e+06	1	4	1	26214	254259	0
18	10	0	11	1.45818e+06	1	4	2	26214	217498	0
18	10	0	11	1.45818e+06	1	4	3	26214	216474	0
18	10	0	11	1.45818e+06	1	4	4	26214	213709	0
18	10	0	11	1.45818e+06	1	4	5	26214	214426	0
18	10	0	11	1.45818e+06	1	4	6	26214	214118	0
18	10	0	11	1.45818e+06	1	4	7	26214	213811	0
18	10	0	11	1.45818e+06	1	4	8	26214	213914	0
18	10	0	11	1.45818e+06	1	4	9	26214	214118	0
18	10	0	11	1.45818e+06	1	4	10	26214	215962	0
18	10	0	11	1.45818e+06	1	8	1	26214	230400	0
18	10	0	11	1.45818e+06	1	8	2	26214	219034	0
18	10	0	11	1.45818e+06	1	8	3	26214	214528	0
18	10	0	11	1.45818e+06	1	8	4	26214	218419	0
18	10	0	11	1.45818e+06	1	8	5	26214	219136	0
18	10	0	11	1.45818e+06	1	8	6	26214	217088	0
18	10	0	11	1.45818e+06	1	8	7	26214	217088	0
18	10	0	11	1.45818e+06	1	8	8	26214	218832	0
18	10	0	11	1.45818e+06	1	8	9	26214	217190	0
18	10	0	11	1.45818e+06	1	8	10	26214	217293	0
18	10	0	11	1.45818e+06	1	16	1	26214	230195	0
18	10	0	11	1.45818e+06	1	16	2	26214	223027	0
18	10	0	11	1.45818e+06	1	16	3	26214	221798	0
18	10	0	11	1.45818e+06	1	16	4	26214	222618	0
18	10	0	11	1.45818e+06	1	16	5	26214	221696	0
18	10	0	11	1.45818e+06	1	16	6	26214	221389	0
18	10	0	11	1.45818e+06	1	16	7	26214	223130	0
18	10	0	11	1.45818e+06	1	16	8	26214	221286	0
18	10	0	11	1.45818e+06	1	16	9	26214	221696	0
18	10	0	11	1.45818e+06	1	16	10	26214	221901	0
18	10	0	11	1.45818e+06	1	32	1	26214	239104	0
18	10	0	11	1.45818e+06	1	32	2	26214	238694	0
18	10	0	11	1.45818e+06	1	32	3	26214	243405	0
18	10	0	11	1.45818e+06	1	32	4	26214	240435	0
18	10	0	11	1.45818e+06	1	32	5	26214	245248	0
18	10	0	11	1.45818e+06	1	32	6	26214	240742	0
18	10	0	11	1.45818e+06	1	32	7	26214	239923	0
18	10	0	11	1.45818e+06	1	32	8	26214	240128	0
18	10	0	11	1.45818e+06	1	32	9	26214	241254	0
18	10	0	11	1.45818e+06	1	32	10	26214	240333	0
18	10	0	11	1.45818e+06	1	64	1	26214	250470	0
18	10	0	11	1.45818e+06	1	64	2	26214	240435	0
18	10	0	11	1.45818e+06	1	64	3	26214	245862	0
18	10	0	11	1.45818e+06	1	64	4	26214	242688	0
18	10	0	11	1.45818e+06	1	64	5	26214	240845	0
18	10	0	11	1.45818e+06	1	64	6	26214	240333	0
18	10	0	11	1.45818e+06	1	64	7	26214	241357	0
18	10	0	11	1.45818e+06	1	64	8	26214	242074	0
18	10	0	11	1.45818e+06	1	64	9	26214	241357	0
18	10	0	11	1.45818e+06	1	64	10	26214	244634	0
18	10	0	11	1.45818e+06	1	128	1	26214	245248	0
18	10	0	11	1.45818e+06	1	128	2	26214	250573	0
18	10	0	11	1.45818e+06	1	128	3	26214	249651	0
18	10	0	11	1.45818e+06	1	128	4	26214	242586	0
18	10	0	11	1.45818e+06	1	128	5	26214	240333	0
18	10	0	11	1.45818e+06	1	128	6	26214	241254	0
18	10	0	11	1.45818e+06	1	128	7	26214	241664	0
18	10	0	11	1.45818e+06	1	128	8	26214	241459	0
18	10	0	11	1.45818e+06	1	128	9	26214	242688	0
18	10	0	11	1.45818e+06	1	128	10	26214	243917	0
18	10	0	11	1.45818e+06	1	256	1	26214	253440	0
18	10	0	11	1.45818e+06	1	256	2	26214	251494	0
18	10	0	11	1.45818e+06	1	256	3	26214	244941	0
18	10	0	11	1.45818e+06	1	256	4	26214	238592	0
18	10	0	11	1.45818e+06	1	256	5	26214	238080	0
18	10	0	11	1.45818e+06	1	256	6	26214	237875	0
18	10	0	11	1.45818e+06	1	256	7	26214	240230	0
18	10	0	11	1.45818e+06	1	256	8	26214	239206	0
18	10	0	11	1.45818e+06	1	256	9	26214	241050	0
18	10	0	11	1.45818e+06	1	256	10	26214	339251	0
18	10	0	11	1.45818e+06	1	512	1	26214	285798	0
18	10	0	11	1.45818e+06	1	512	2	26214	237466	0
18	10	0	11	1.45818e+06	1	512	3	26214	236749	0
18	10	0	11	1.45818e+06	1	512	4	26214	229888	0
18	10	0	11	1.45818e+06	1	512	5	26214	228250	0
18	10	0	11	1.45818e+06	1	512	6	26214	230298	0
18	10	0	11	1.45818e+06	1	512	7	26214	231629	0
18	10	0	11	1.45818e+06	1	512	8	26214	232960	0
18	10	0	11	1.45818e+06	1	512	9	26214	402842	0
18	10	0	11	1.45818e+06	2	2	1	26214	329728	0
18	10	0	11	1.45818e+06	2	2	2	26214	169062	0
18	10	0	11	1.45818e+06	2	2	3	26214	113869	0
18	10	0	11	1.45818e+06	2	2	4	26214	110080	0
18	10	0	11	1.45818e+06	2	2	5	26214	110899	0
18	10	0	11	1.45818e+06	2	2	6	26214	109670	0
18	10	0	11	1.45818e+06	2	2	7	26214	109978	0
18	10	0	11	1.45818e+06	2	2	8	26214	109978	0
18	10	0	11	1.45818e+06	2	2	9	26214	110080	0
18	10	0	11	1.45818e+06	2	2	10	26214	109773	0
18	10	0	11	1.45818e+06	2	4	1	26214	235827	0
18	10	0	11	1.45818e+06	2	4	2	26214	120525	0
18	10	0	11	1.45818e+06	2	4	3	26214	66048	0
18	10	0	11	1.45818e+06	2	4	4	26214	63590.4	0
18	10	0	11	1.45818e+06	2	4	5	26214	63692.8	0
18	10	0	11	1.45818e+06	2	4	6	26214	63590.4	0
18	10	0	11	1.45818e+06	2	4	7	26214	62976	0
18	10	0	11	1.45818e+06	2	4	8	26214	63590.4	0
18	10	0	11	1.45818e+06	2	4	9	26214	63488	0
18	10	0	11	1.45818e+06	2	4	10	26214	63385.6	0
18	10	0	11	1.45818e+06	2	8	1	26214	185651	0
18	10	0	11	1.45818e+06	2	8	2	26214	96460.8	0
18	10	0	11	1.45818e+06	2	8	3	26214	52940.8	0
18	10	0	11	1.45818e+06	2	8	4	26214	44544	0
18	10	0	11	1.45818e+06	2	8	5	26214	43212.8	0
18	10	0	11	1.45818e+06	2	8	6	26214	44851.2	0
18	10	0	11	1.45818e+06	2	8	7	26214	47820.8	0
18	10	0	11	1.45818e+06	2	8	8	26214	44544	0
18	10	0	11	1.45818e+06	2	8	9	26214	45260.8	0
18	10	0	11	1.45818e+06	2	8	10	26214	45363.2	0
18	10	0	11	1.45818e+06	2	16	1	26214	154726	0
18	10	0	11	1.45818e+06	2	16	2	26214	83046.4	0
18	10	0	11	1.45818e+06	2	16	3	26214	50483.2	0
18	10	0	11	1.45818e+06	2	16	4	26214	38092.8	0
18	10	0	11	1.45818e+06	2	16	5	26214	35737.6	0
18	10	0	11	1.45818e+06	2	16	6	26214	35020.8	0
18	10	0	11	1.45818e+06	2	16	7	26214	35020.8	0
18	10	0	11	1.45818e+06	2	16	8	26214	35123.2	0
18	10	0	11	1.45818e+06	2	16	9	26214	35430.4	0
18	10	0	11	1.45818e+06	2	16	10	26214	39321.6	0
18	10	0	11	1.45818e+06	2	32	1	26214	161587	0
18	10	0	11	1.45818e+06	2	32	2	26214	89600	0
18	10	0	11	1.45818e+06	2	32	3	26214	67174.4	0
18	10	0	11	1.45818e+06	2	32	4	26214	65331.2	0
18	10	0	11	1.45818e+06	2	32	5	26214	64716.8	0
18	10	0	11	1.45818e+06	2	32	6	26214	64409.6	0
18	10	0	11	1.45818e+06	2	32	7	26214	68300.8	0
18	10	0	11	1.45818e+06	2	32	8	26214	66150.4	0
18	10	0	11	1.45818e+06	2	32	9	26214	65024	0
18	10	0	11	1.45818e+06	2	32	10	26214	77209.6	0
18	10	0	11	1.45818e+06	2	64	1	26214	169677	0
18	10	0	11	1.45818e+06	2	64	2	26214	95129.6	0
18	10	0	11	1.45818e+06	2	64	3	26214	64409.6	0
18	10	0	11	1.45818e+06	2	64	4	26214	67686.4	0
18	10	0	11	1.45818e+06	2	64	5	26214	62054.4	0
18	10	0	11	1.45818e+06	2	64	6	26214	61132.8	0
18	10	0	11	1.45818e+06	2	64	7	26214	62668.8	0
18	10	0	11	1.45818e+06	2	64	8	26214	61440	0
18	10	0	11	1.45818e+06	2	64	9	26214	71987.2	0
18	10	0	11	1.45818e+06	2	64	10	26214	65433.6	0
18	10	0	11	1.45818e+06	2	128	1	26214	185037	0
18	10	0	11	1.45818e+06	2	128	2	26214	96563.2	0
18	10	0	11	1.45818e+06	2	128	3	26214	75673.6	0
18	10	0	11	1.45818e+06	2	128	4	26214	59904	0
18	10	0	11	1.45818e+06	2	128	5	26214	64512	0
18	10	0	11	1.45818e+06	2	128	6	26214	62668.8	0
18	10	0	11	1.45818e+06	2	128	7	26214	59801.6	0
18	10	0	11	1.45818e+06	2	128	8	26214	70758.4	0
18	10	0	11	1.45818e+06	2	128	9	26214	67584	0
18	10	0	11	1.45818e+06	2	128	10	26214	117043	0
18	10	0	11	1.45818e+06	2	256	1	26214	182067	0
18	10	0	11	1.45818e+06	2	256	2	26214	121651	0
18	10	0	11	1.45818e+06	2	256	3	26214	70246.4	0
18	10	0	11	1.45818e+06	2	256	4	26214	72704	0
18	10	0	11	1.45818e+06	2	256	5	26214	76800	0
18	10	0	11	1.45818e+06	2	256	6	26214	76800	0
18	10	0	11	1.45818e+06	2	256	7	26214	76492.8	0
18	10	0	11	1.45818e+06	2	256	8	26214	77312	0
18	10	0	11	1.45818e+06	2	256	9	26214	115200	0
18	10	0	11	1.45818e+06	2	256	10	26214	220880	0
18	10	0	11	1.45818e+06	2	512	1	26214	233370	0
18	10	0	11	1.45818e+06	2	512	2	26214	127386	0
18	10	0	11	1.45818e+06	2	512	3	26214	128102	0
18	10	0	11	1.45818e+06	2	512	4	26214	134042	0
18	10	0	11	1.45818e+06	2	512	5	26214	146637	0
18	10	0	11	1.45818e+06	2	512	6	26214	146944	0
18	10	0	11	1.45818e+06	2	512	7	26214	148378	0
18	10	0	11	1.45818e+06	2	512	8	26214	204493	0
18	10	0	11	1.45818e+06	2	512	9	26214	402022	0
18	10	0	11	1.45818e+06	3	2	1	26214	392397	0
18	10	0	11	1.45818e+06	3	2	2	26214	199578	0
18	10	0	11	1.45818e+06	3	2	3	26214	125440	0
18	10	0	11	1.45818e+06	3	2	4	26214	118272	0
18	10	0	11	1.45818e+06	3	2	5	26214	116941	0
18	10	0	11	1.45818e+06	3	2	6	26214	117555	0
18	10	0	11	1.45818e+06	3	2	7	26214	116429	0
18	10	0	11	1.45818e+06	3	2	8	26214	116838	0
18	10	0	11	1.45818e+06	3	2	9	26214	117146	0
18	10	0	11	1.45818e+06	3	2	10	26214	117965	0
18	10	0	11	1.45818e+06	3	4	1	26214	270131	0
18	10	0	11	1.45818e+06	3	4	2	26214	138547	0
18	10	0	11	1.45818e+06	3	4	3	26214	90518.4	0
18	10	0	11	1.45818e+06	3	4	4	26214	78848	0
18	10	0	11	1.45818e+06	3	4	5	26214	71782.4	0
18	10	0	11	1.45818e+06	3	4	6	26214	69632	0
18	10	0	11	1.45818e+06	3	4	7	26214	69529.6	0
18	10	0	11	1.45818e+06	3	4	8	26214	69324.8	0
18	10	0	11	1.45818e+06	3	4	9	26214	69529.6	0
18	10	0	11	1.45818e+06	3	4	10	26214	69939.2	0
18	10	0	11	1.45818e+06	3	8	1	26214	132198	0
18	10	0	11	1.45818e+06	3	8	2	26214	70144	0
18	10	0	11	1.45818e+06	3	8	3	26214	50892.8	0
18	10	0	11	1.45818e+06	3	8	4	26214	47206.4	0
18	10	0	11	1.45818e+06	3	8	5	26214	46080	0
18	10	0	11	1.45818e+06	3	8	6	26214	48025.6	0
18	10	0	11	1.45818e+06	3	8	7	26214	47820.8	0
18	10	0	11	1.45818e+06	3	8	8	26214	47206.4	0
18	10	0	11	1.45818e+06	3	8	9	26214	48742.4	0
18	10	0	11	1.45818e+06	3	8	10	26214	49356.8	0
18	10	0	11	1.45818e+06	3	16	1	26214	120422	0
18	10	0	11	1.45818e+06	3	16	2	26214	65228.8	0
18	10	0	11	1.45818e+06	3	16	3	26214	41676.8	0
18	10	0	11	1.45818e+06	3	16	4	26214	37888	0
18	10	0	11	1.45818e+06	3	16	5	26214	38297.6	0
18	10	0	11	1.45818e+06	3	16	6	26214	40140.8	0
18	10	0	11	1.45818e+06	3	16	7	26214	38912	0
18	10	0	11	1.45818e+06	3	16	8	26214	39321.6	0
18	10	0	11	1.45818e+06	3	16	9	26214	39526.4	0
18	10	0	11	1.45818e+06	3	16	10	26214	41472	0
18	10	0	11	1.45818e+06	3	32	1	26214	115507	0
18	10	0	11	1.45818e+06	3	32	2	26214	63897.6	0
18	10	0	11	1.45818e+06	3	32	3	26214	47718.4	0
18	10	0	11	1.45818e+06	3	32	4	26214	44134.4	0
18	10	0	11	1.45818e+06	3	32	5	26214	42905.6	0
18	10	0	11	1.45818e+06	3	32	6	26214	45363.2	0
18	10	0	11	1.45818e+06	3	32	7	26214	45670.4	0
18	10	0	11	1.45818e+06	3	32	8	26214	46384	0
18	10	0	11	1.45818e+06	3	32	9	26214	45772.8	0
18	10	0	11	1.45818e+06	3	32	10	26214	52940.8	0
18	10	0	11	1.45818e+06	3	64	1	26214	114893	0
18	10	0	11	1.45818e+06	3	64	2	26214	65638.4	0
18	10	0	11	1.45818e+06	3	64	3	26214	44339.2	0
18	10	0	11	1.45818e+06	3	64	4	26214	42291.2	0
18	10	0	11	1.45818e+06	3	64	5	26214	40960	0
18	10	0	11	1.45818e+06	3	64	6	26214	38707.2	0
18	10	0	11	1.45818e+06	3	64	7	26214	38912	0
18	10	0	11	1.45818e+06	3	64	8	26214	39731.2	0
18	10	0	11	1.45818e+06	3	64	9	26214	48230.4	0
18	10	0	11	1.45818e+06	3	64	10	26214	47308.8	0
18	10	0	11	1.45818e+06	3	128	1	26214	151859	0
18	10	0	11	1.45818e+06	3	128	2	26214	86835.2	0
18	10	0	11	1.45818e+06	3	128	3	26214	74035.2	0
18	10	0	11	1.45818e+06	3	128	4	26214	66355.2	0
18	10	0	11	1.45818e+06	3	128	5	26214	67379.2	0
18	10	0	11	1.45818e+06	3	128	6	26214	66252.8	0
18	10	0	11	1.45818e+06	3	128	7	26214	65740.8	0
18	10	0	11	1.45818e+06	3	128	8	26214	79564.8	0
18	10	0	11	1.45818e+06	3	128	9	26214	76902.4	0
18	10	0	11	1.45818e+06	3	128	10	26214	138445	0
18	10	0	11	1.45818e+06	3	256	1	26214	155238	0
18	10	0	11	1.45818e+06	3	256	2	26214	95948.8	0
18	10	0	11	1.45818e+06	3	256	3	26214	70553.6	0
18	10	0	11	1.45818e+06	3	256	4	26214	72396.8	0
18	10	0	11	1.45818e+06	3	256	5	26214	77516.8	0
18	10	0	11	1.45818e+06	3	256	6	26214	76697.6	0
18	10	0	11	1.45818e+06	3	256	7	26214	77516.8	0
18	10	0	11	1.45818e+06	3	256	8	26214	80384	0
18	10	0	11	1.45818e+06	3	256	9	26214	136602	0
18	10	0	11	1.45818e+06	3	256	10	26214	261837	0
18	10	0	11	1.45818e+06	3	512	1	26214	170701	0
18	10	0	11	1.45818e+06	3	512	2	26214	98102.4	0
18	10	0	11	1.45818e+06	3	512	3	26214	84275.2	0
18	10	0	11	1.45818e+06	3	512	4	26214	94412.8	0
18	10	0	11	1.45818e+06	3	512	5	26214	92672	0
18	10	0	11	1.45818e+06	3	512	6	26214	113254	0
18	10	0	11	1.45818e+06	3	512	7	26214	113869	0
18	10	0	11	1.45818e+06	3	512	8	26214	218931	0
18	10	0	11	1.45818e+06	3	512	9	26214	430694	0
18	10	0	11	1.45818e+06	4	1	1	26214	875213	0
18	10	0	11	1.45818e+06	4	1	2	26214	435098	0
18	10	0	11	1.45818e+06	4	1	3	26214	221389	0
18	10	0	11	1.45818e+06	4	1	4	26214	86528	0
18	10	0	11	1.45818e+06	4	1	5	26214	56217.6	0
18	10	0	11	1.45818e+06	4	1	6	26214	48230.4	0
18	10	0	11	1.45818e+06	4	1	7	26214	46899.2	0
18	10	0	11	1.45818e+06	4	1	8	26214	47718.4	0
18	10	0	11	1.45818e+06	4	1	9	26214	52224	0
18	10	0	11	1.45818e+06	4	1	10	26214	58060.8	0
18	10	0	11	1.45818e+06	5	2	1	26214	400179	0
18	10	0	11	1.45818e+06	5	2	2	26214	207872	0
18	10	0	11	1.45818e+06	5	2	3	26214	98508.8	0
18	10	0	11	1.45818e+06	5	2	4	26214	61132.8	0
18	10	0	11	1.45818e+06	5	2	5	26214	48332.8	0
18	10	0	11	1.45818e+06	5	2	6	26214	46489.6	0
18	10	0	11	1.45818e+06	5	2	7	26214	45260.8	0
18	10	0	11	1.45818e+06	5	2	8	26214	45363.2	0
18	10	0	11	1.45818e+06	5	2	9	26214	47718.4	0
18	10	0	11	1.45818e+06	5	2	10	26214	50380.8	0
18	10	0	11	1.45818e+06	5	4	1	26214	210330	0
18	10	0	11	1.45818e+06	5	4	2	26214	96153.6	0
18	10	0	11	1.45818e+06	5	4	3	26214	60313.6	0
18	10	0	11	1.45818e+06	5	4	4	26214	49254.4	0
18	10	0	11	1.45818e+06	5	4	5	26214	46284.8	0
18	10	0	11	1.45818e+06	5	4	6	26214	53145.6	0
18	10	0	11	1.45818e+06	5	4	7	26214	45158.4	0
18	10	0	11	1.45818e+06	5	4	8	26214	45977.6	0
18	10	0	11	1.45818e+06	5	4	9	26214	47513.6	0
18	10	0	11	1.45818e+06	5	4	10	26214	51916.8	0
18	10	0	11	1.45818e+06	5	8	1	26214	89395.2	0
18	10	0	11	1.45818e+06	5	8	2	26214	61132.8	0
18	10	0	11	1.45818e+06	5	8	3	26214	53555.2	0
18	10	0	11	1.45818e+06	5	8	4	26214	50483.2	0
18	10	0	11	1.45818e+06	5	8	5	26214	49356.8	0
18	10	0	11	1.45818e+06	5	8	6	26214	49152	0
18	10	0	11	1.45818e+06	5	8	7	26214	52633.6	0
18	10	0	11	1.45818e+06	5	8	8	26214	51200	0
18	10	0	11	1.45818e+06	5	8	9	26214	52940.8	0
18	10	0	11	1.45818e+06	5	8	10	26214	58265.6	0
18	10	0	11	1.45818e+06	5	16	1	26214	75267.2	0
18	10	0	11	1.45818e+06	5	16	2	26214	63180.8	0
18	10	0	11	1.45818e+06	5	16	3	26214	59187.2	0
18	10	0	11	1.45818e+06	5	16	4	26214	57344	0
18	10	0	11	1.45818e+06	5	16	5	26214	57548.8	0
18	10	0	11	1.45818e+06	5	16	6	26214	57856	0
18	10	0	11	1.45818e+06	5	16	7	26214	57446.4	0
18	10	0	11	1.45818e+06	5	16	8	26214	58368	0
18	10	0	11	1.45818e+06	5	16	9	26214	65433.6	0
18	10	0	11	1.45818e+06	5	16	10	0	0	102
18	10	0	11	1.45818e+06	5	32	1	26214	86528	0
18	10	0	11	1.45818e+06	5	32	2	26214	79360	0
18	10	0	11	1.45818e+06	5	32	3	26214	75264	0
18	10	0	11	1.45818e+06	5	32	4	26214	75161.6	0
18	10	0	11	1.45818e+06	5	32	5	26214	74854.4	0
18	10	0	11	1.45818e+06	5	32	6	26214	74342.4	0
18	10	0	11	1.45818e+06	5	32	7	26214	74137.6	0
18	10	0	11	1.45818e+06	5	32	8	26214	80793.6	0
18	10	0	11	1.45818e+06	5	32	9	0	0	102
18	10	0	11	1.45818e+06	5	32	10	0	0	102
18	10	0	11	1.45818e+06	5	64	1	26214	85913.6	0
18	10	0	11	1.45818e+06	5	64	2	26214	79667.2	0
18	10	0	11	1.45818e+06	5	64	3	26214	77004.8	0
18	10	0	11	1.45818e+06	5	64	4	26214	75161.6	0
18	10	0	11	1.45818e+06	5	64	5	26214	77312	0
18	10	0	11	1.45818e+06	5	64	6	26214	80793.6	0
18	10	0	11	1.45818e+06	5	64	7	26214	82329.6	0
18	10	0	11	1.45818e+06	5	64	8	0	0	102
18	10	0	11	1.45818e+06	5	64	9	0	0	102
18	10	0	11	1.45818e+06	5	64	10	0	0	102
18	10	0	11	1.45818e+06	5	128	1	26214	85811.2	0
18	10	0	11	1.45818e+06	5	128	2	26214	80691.2	0
18	10	0	11	1.45818e+06	5	128	3	26214	78131.2	0
18	10	0	11	1.45818e+06	5	128	4	26214	78540.8	0
