InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
20	0	0	1	7.22914e+06	3	128	3	1048576	1.03017e+06
20	0	0	1	7.22914e+06	3	128	4	1048576	1.11768e+06
20	0	0	1	7.22914e+06	3	128	5	1048576	1.08606e+06
20	0	0	1	7.22914e+06	3	128	6	1048576	758978
20	0	0	1	7.22914e+06	3	128	7	1048576	917525
20	0	0	1	7.22914e+06	3	128	8	1048576	1.11408e+06
20	0	0	1	7.22914e+06	3	128	9	1048576	829375
20	0	0	1	7.22914e+06	3	128	10	1048576	1.23759e+06
20	0	0	1	7.22914e+06	3	256	1	1048576	1.07587e+06
20	0	0	1	7.22914e+06	3	256	2	1048576	769557
20	0	0	1	7.22914e+06	3	256	3	1048576	1.2079e+06
20	0	0	1	7.22914e+06	3	256	4	1048576	1.46037e+06
20	0	0	1	7.22914e+06	3	256	5	1048576	1.29142e+06
20	0	0	1	7.22914e+06	3	256	6	1048576	1.07581e+06
20	0	0	1	7.22914e+06	3	256	7	1048576	1.16539e+06
20	0	0	1	7.22914e+06	3	256	8	1048576	1.49429e+06
20	0	0	1	7.22914e+06	3	256	9	1048576	1.39686e+06
20	0	0	1	7.22914e+06	3	256	10	1048576	1.6957e+06
20	0	0	1	7.22914e+06	3	512	1	1048576	1.47925e+06
20	0	0	1	7.22914e+06	3	512	2	1048576	1.48605e+06
20	0	0	1	7.22914e+06	3	512	3	1048576	1.33014e+06
20	0	0	1	7.22914e+06	3	512	4	1048576	1.02668e+06
20	0	0	1	7.22914e+06	3	512	5	1048576	1.28056e+06
20	0	0	1	7.22914e+06	3	512	6	1048576	1.12054e+06
20	0	0	1	7.22914e+06	3	512	7	1048576	1.63365e+06
20	0	0	1	7.22914e+06	3	512	8	1048576	1.11561e+06
20	0	0	1	7.22914e+06	3	512	9	1048576	1.50813e+06
20	0	0	1	7.22914e+06	3	512	10	1048576	977572
20	0	0	1	7.22914e+06	4	1	1	1048576	2.41174e+07
20	0	0	1	7.22914e+06	4	1	2	1048576	1.03749e+07
20	0	0	1	7.22914e+06	4	1	3	1048576	7.38332e+06
20	0	0	1	7.22914e+06	4	1	4	1048576	5.61402e+06
20	0	0	1	7.22914e+06	4	1	5	1048576	4.2239e+06
20	0	0	1	7.22914e+06	4	1	6	1048576	3.44756e+06
20	0	0	1	7.22914e+06	4	1	7	1048576	4.49213e+06
20	0	0	1	7.22914e+06	4	1	8	1048576	5.69887e+06
20	0	0	1	7.22914e+06	4	1	9	1048576	3.68913e+06
20	0	0	1	7.22914e+06	4	1	10	1048576	4.04111e+06
20	0	0	1	7.22914e+06	5	2	1	1048576	1.07691e+07
20	0	0	1	7.22914e+06	5	2	2	1048576	6.4734e+06
20	0	0	1	7.22914e+06	5	2	3	1048576	4.98706e+06
20	0	0	1	7.22914e+06	5	2	4	1048576	2.5735e+06
20	0	0	1	7.22914e+06	5	2	5	1048576	3.61212e+06
20	0	0	1	7.22914e+06	5	2	6	1048576	2.11697e+06
20	0	0	1	7.22914e+06	5	2	7	1048576	3.69593e+06
20	0	0	1	7.22914e+06	5	2	8	1048576	2.58054e+06
20	0	0	1	7.22914e+06	5	2	9	1048576	3.67026e+06
20	0	0	1	7.22914e+06	5	2	10	1048576	4.01252e+06
20	0	0	1	7.22914e+06	5	4	1	1048576	1.02233e+07
20	0	0	1	7.22914e+06	5	4	2	1048576	5.37714e+06
20	0	0	1	7.22914e+06	5	4	3	1048576	3.78148e+06
20	0	0	1	7.22914e+06	5	4	4	1048576	2.44653e+06
20	0	0	1	7.22914e+06	5	4	5	1048576	1.92326e+06
20	0	0	1	7.22914e+06	5	4	6	1048576	2.13873e+06
20	0	0	1	7.22914e+06	5	4	7	1048576	2.0819e+06
20	0	0	1	7.22914e+06	5	4	8	1048576	1.90757e+06
20	0	0	1	7.22914e+06	5	4	9	1048576	1.71737e+06
20	0	0	1	7.22914e+06	5	4	10	1048576	1.81498e+06
20	0	0	1	7.22914e+06	5	8	1	1048576	2.98183e+06
20	0	0	1	7.22914e+06	5	8	2	1048576	2.81544e+06
20	0	0	1	7.22914e+06	5	8	3	1048576	1.73491e+06
20	0	0	1	7.22914e+06	5	8	4	1048576	2.13726e+06
20	0	0	1	7.22914e+06	5	8	5	1048576	1.96077e+06
20	0	0	1	7.22914e+06	5	8	6	1048576	1.70131e+06
20	0	0	1	7.22914e+06	5	8	7	1048576	1.68857e+06
20	0	0	1	7.22914e+06	5	8	8	1048576	1.25705e+06
20	0	0	1	7.22914e+06	5	8	9	1048576	1.58026e+06
20	0	0	1	7.22914e+06	5	8	10	1048576	2.934e+06
20	0	0	1	7.22914e+06	5	16	1	1048576	3.24034e+06
20	0	0	1	7.22914e+06	5	16	2	1048576	1.8363e+06
20	0	0	1	7.22914e+06	5	16	3	1048576	1.13164e+06
20	0	0	1	7.22914e+06	5	16	4	1048576	1.44788e+06
20	0	0	1	7.22914e+06	5	16	5	1048576	1.26461e+06
20	0	0	1	7.22914e+06	5	16	6	1048576	1.35005e+06
20	0	0	1	7.22914e+06	5	16	7	1048576	1.58044e+06
20	0	0	1	7.22914e+06	5	16	8	1048576	1.0771e+06
20	0	0	1	7.22914e+06	5	16	9	1048576	1.90248e+06
20	0	0	1	7.22914e+06	5	16	10	0	0
20	0	0	1	7.22914e+06	5	32	1	1048576	3.19942e+06
20	0	0	1	7.22914e+06	5	32	2	1048576	1.59069e+06
20	0	0	1	7.22914e+06	5	32	3	1048576	1.97406e+06
20	0	0	1	7.22914e+06	5	32	4	1048576	1.98198e+06
20	0	0	1	7.22914e+06	5	32	5	1048576	2.51339e+06
20	0	0	1	7.22914e+06	5	32	6	1048576	1.24958e+06
20	0	0	1	7.22914e+06	5	32	7	1048576	1.47237e+06
20	0	0	1	7.22914e+06	5	32	8	1048576	1.43275e+06
20	0	0	1	7.22914e+06	5	32	9	0	0
20	0	0	1	7.22914e+06	5	32	10	0	0
20	0	0	1	7.22914e+06	5	64	1	1048576	1.76719e+06
20	0	0	1	7.22914e+06	5	64	2	1048576	1.06237e+06
20	0	0	1	7.22914e+06	5	64	3	1048576	1.23015e+06
20	0	0	1	7.22914e+06	5	64	4	1048576	2.42239e+06
20	0	0	1	7.22914e+06	5	64	5	1048576	900521
20	0	0	1	7.22914e+06	5	64	6	1048576	1.50954e+06
20	0	0	1	7.22914e+06	5	64	7	1048576	1.02495e+06
20	0	0	1	7.22914e+06	5	64	8	0	0
20	0	0	1	7.22914e+06	5	64	9	0	0
20	0	0	1	7.22914e+06	5	64	10	0	0
20	0	0	1	7.22914e+06	5	128	1	1048576	3.20673e+06
20	0	0	1	7.22914e+06	5	128	2	1048576	1.28672e+06
20	0	0	1	7.22914e+06	5	128	3	1048576	2.00544e+06
20	0	0	1	7.22914e+06	5	128	4	1048576	1.25981e+06
20	0	0	1	7.22914e+06	5	128	5	1048576	1.7162e+06
20	0	0	1	7.22914e+06	5	128	6	1048576	922564
20	0	0	1	7.22914e+06	5	128	7	0	0
20	0	0	1	7.22914e+06	5	128	8	0	0
20	0	0	1	7.22914e+06	5	128	9	0	0
20	0	0	1	7.22914e+06	5	128	10	0	0
20	0	0	1	7.22914e+06	5	256	1	1048576	1.50477e+06
20	0	0	1	7.22914e+06	5	256	2	1048576	915437
20	0	0	1	7.22914e+06	5	256	3	1048576	947325
20	0	0	1	7.22914e+06	5	256	4	1048576	1.30557e+06
20	0	0	1	7.22914e+06	5	256	5	1048576	1.10586e+06
20	0	0	1	7.22914e+06	5	256	6	0	0
20	0	0	1	7.22914e+06	5	256	7	0	0
20	0	0	1	7.22914e+06	5	256	8	0	0
20	0	0	1	7.22914e+06	5	256	9	0	0
20	0	0	1	7.22914e+06	5	256	10	0	0
20	0	0	1	7.22914e+06	5	512	1	1048576	1.56787e+06
20	0	0	1	7.22914e+06	5	512	2	1048576	1.20956e+06
20	0	0	1	7.22914e+06	5	512	3	1048576	911695
20	0	0	1	7.22914e+06	5	512	4	1048576	1.38471e+06
20	0	0	1	7.22914e+06	5	512	5	0	0
20	0	0	1	7.22914e+06	5	512	6	0	0
20	0	0	1	7.22914e+06	5	512	7	0	0
20	0	0	1	7.22914e+06	5	512	8	0	0
20	0	0	1	7.22914e+06	5	512	9	0	0
20	0	0	1	7.22914e+06	5	512	10	0	0
20	0	0	1	7.22914e+06	6	2	1	1048576	7.2539e+06
20	0	0	1	7.22914e+06	6	2	2	1048576	5.79415e+06
20	0	0	1	7.22914e+06	6	2	3	1048576	3.05674e+06
20	0	0	1	7.22914e+06	6	2	4	1048576	3.39324e+06
20	0	0	1	7.22914e+06	6	2	5	1048576	2.22893e+06
20	0	0	1	7.22914e+06	6	2	6	1048576	1.88479e+06
20	0	0	1	7.22914e+06	6	2	7	1048576	2.5094e+06
20	0	0	1	7.22914e+06	6	2	8	1048576	1.79269e+06
20	0	0	1	7.22914e+06	6	2	9	1048576	2.03679e+06
20	0	0	1	7.22914e+06	6	2	10	1048576	1.71864e+06
20	0	0	1	7.22914e+06	6	4	1	1048576	4.43513e+06
20	0	0	1	7.22914e+06	6	4	2	1048576	3.70179e+06
